date,open,high,low,close,volume
2020-03-16,67.24,72.8,64.41,68.9,26764609.0
2020-03-13,71.93,72.0,67.5,70.75,30116086.0
2020-03-12,70.44,72.865,67.88,68.58,26364595.0
2020-03-11,73.9,75.38,72.78,73.7,32056873.0
2020-03-10,75.51,75.56,68.78,72.34,27659952.0
2020-03-09,77.92,78.1899,73.09,73.52,32839430.0
2020-03-06,75.3189,80.3959,75.1,80.22,31704662.0
2020-03-05,75.0,77.5,74.53,76.13,22727606.0
2020-03-04,74.9,76.01,72.59,76.01,23741669.0
2020-03-03,74.27,74.82,71.51,74.21,24481979.0
2020-03-02,70.32,75.405,70.08,75.4,31112986.0
2020-02-28,70.17,71.08,66.63,69.36,33804796.0
2020-02-27,78.31,78.88,72.26,72.66,51482511.0
2020-02-26,71.32,75.47,70.72,74.7,35415184.0
2020-02-25,73.73,73.85,69.02,70.1,39199212.0
2020-02-24,73.885,74.52,71.59,72.9,42905034.0
2020-02-21,67.18,69.78,66.81,69.7,22562012.0
2020-02-20,67.26,67.36,66.1,67.0,8697155.0
2020-02-19,67.2,67.54,66.815,67.35,7754027.0
2020-02-18,67.56,67.8,66.71,67.01,9922962.0
2020-02-14,67.41,67.66,67.04,67.56,9109093.0
2020-02-13,67.13,67.77,66.52,66.8,8030977.0
2020-02-12,67.5,67.82,66.32,66.95,13927128.0
2020-02-11,68.93,68.99,67.5,67.76,12858696.0
2020-02-10,69.32,69.4,67.615,68.99,24347753.0
2020-02-07,69.98,71.19,68.39,68.87,27320131.0
2020-02-06,67.29,69.9,66.05,68.21,28805541.0
2020-02-05,66.22,66.55,64.07,65.87,21184503.0
2020-02-04,68.0,68.01,66.88,67.4,15904094.0
2020-02-03,67.735,68.68,65.49,66.36,35561977.0
2020-01-31,63.8,63.93,62.6,63.2,11416828.0
2020-01-30,63.9,64.1,63.03,64.03,8771797.0
2020-01-29,64.42,65.14,64.22,64.3,7074791.0
2020-01-28,64.25,64.875,64.09,64.36,10241423.0
2020-01-27,63.0,64.28,62.8,63.83,10421651.0
2020-01-24,64.07,64.2,62.84,63.15,18685066.0
2020-01-23,63.25,64.055,62.74,63.94,14648720.0
2020-01-22,62.8,63.51,62.6,63.43,7906261.0
2020-01-21,62.91,62.9188,62.23,62.63,12022989.0
2020-01-17,63.5,63.5,62.57,62.98,13457606.0
2020-01-16,64.29,64.38,63.12,63.2,10633877.0
2020-01-15,64.07,64.93,63.98,64.1,7080575.0
2020-01-14,64.41,64.56,63.91,64.2,9932253.0
2020-01-13,65.05,65.26,64.08,64.31,6762492.0
2020-01-10,66.0,66.0899,64.98,65.03,5154055.0
2020-01-09,65.81,66.07,65.3,65.84,5942291.0
2020-01-08,65.11,66.24,64.81,65.8,6608066.0
2020-01-07,65.26,65.29,64.17,65.12,8085147.0
2020-01-06,64.67,65.825,64.66,65.65,8248705.0
2020-01-03,64.63,65.37,64.5646,65.07,4689788.0
2020-01-02,65.53,65.74,65.04,65.23,4653342.0
2019-12-31,64.66,65.06,64.35,64.98,6985161.0
2019-12-30,65.73,66.1,64.81,64.93,5865520.0
2019-12-27,66.38,66.49,65.71,65.95,4464424.0
2019-12-26,66.71,66.91,66.15,66.39,3528962.0
2019-12-24,66.81,66.94,66.29,66.72,1965785.0
2019-12-23,66.7,67.4,66.54,66.75,7038753.0
2019-12-20,65.59,67.0,65.17,66.85,23449401.0
2019-12-19,65.91,65.91,65.16,65.29,10202439.0
2019-12-18,66.31,66.5,65.26,65.68,10105563.0
2019-12-17,66.18,66.41,65.785,66.2,7881385.0
2019-12-16,66.25,66.79,66.09,66.12,11647699.0
2019-12-13,66.25,66.805,65.46,65.77,8199076.0
2019-12-12,67.16,68.16,67.02,67.63,5732171.0
